,codmpio,ano,subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_ninez,defun_menores,TMI,sedes,prestadores,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_subn_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,icee_tot,icee_cm,icee_resto,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
13660,27450.0,2014-01-01,6762.0,119.0,183.0,,,,,,,,,100.0,100.0,100.0,,,,61.95,62.38,0.0,854.0,142.0,1047.0,51.0,855.0,1989.0,2844.0,1760.0,2131.0,3891.0,82.29695129394531,100.0,71.7991943359375,,,,,,
13661,27450.0,2015-01-01,,97.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13662,27491.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13663,27491.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13664,27491.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13665,27491.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13666,27491.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13667,27491.0,1998-01-01,2203.0,,,25.0,,17.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13668,27491.0,1999-01-01,2569.0,,,23.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13669,27491.0,2000-01-01,2569.0,,,40.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13670,27491.0,2001-01-01,2758.0,,,28.0,4.0,17.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13671,27491.0,2002-01-01,2894.0,,,24.0,1.0,13.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13672,27491.0,2003-01-01,2964.0,,,35.0,5.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13673,27491.0,2004-01-01,3510.0,,,50.0,3.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13674,27491.0,2005-01-01,3540.0,,,17.0,2.0,5.0,,1.0,44.14,,,32.465923172242874,60.824742268041234,20.28343666961913,,,,18.401486988847584,56.49484536082474,2.0372010628875112,,,,,,,,,,,,,,,,,,,
13675,27491.0,2006-01-01,3571.0,,,28.0,5.0,7.0,,,42.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13676,27491.0,2007-01-01,7366.0,,,26.0,3.0,7.0,,,40.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13677,27491.0,2008-01-01,7390.0,,,41.0,3.0,11.0,2.0,1.0,38.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13678,27491.0,2009-01-01,6876.0,85.0,,48.0,8.0,12.0,,3.0,37.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13679,27491.0,2010-01-01,6778.0,107.0,,49.0,2.0,19.0,,1.0,35.31,2.0,,,,,83.25,96.77,0.0,,,,,,,,,,,,,,,,,,,,,,
13680,27491.0,2011-01-01,7133.0,131.0,34.0,55.0,5.0,24.0,1.0,3.0,35.31,2.0,,55.5,64.52,0.0,37.42,37.42,0.0,64.34,74.79,0.0,,,959.0,487.0,,,619.0,781.9362373737373,1283.0637626262628,2065.0,91.98218536376953,91.98218536376953,91.98218536376953,,,,,,
13681,27491.0,2012-01-01,7151.0,419.0,33.0,50.0,5.0,12.0,,,31.779000000000003,1.0,,31.11,31.11,0.0,37.42,37.42,0.0,37.3,37.3,0.0,687.0,352.0,1039.0,8.0,0.0,219.0,219.0,695.0,571.0,1266.0,56.29168701171875,90.96858978271484,38.45117950439453,,,,,,
13682,27491.0,2013-01-01,6993.0,203.0,33.0,73.0,2.0,23.0,1.0,1.0,31.779000000000003,,,31.11,31.11,0.0,37.58,44.92,0.0,37.3,37.3,0.0,850.0,356.0,1206.0,55.0,0.0,219.0,219.0,905.0,575.0,1480.0,61.924686431884766,100.0,38.72053909301758,,,,,,
13683,27491.0,2014-01-01,5215.0,100.0,132.0,,,,,,,,,84.12,92.78,39.73,,,,37.47,44.79,0.0,915.0,397.0,1366.0,54.0,0.0,219.0,219.0,969.0,616.0,1585.0,57.178932189941406,100.0,34.165279388427734,,,,,,
13684,27491.0,2015-01-01,,114.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13685,27495.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13686,27495.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13687,27495.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13688,27495.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13689,27495.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13690,27495.0,1998-01-01,5519.0,,,37.0,1.0,16.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13691,27495.0,1999-01-01,5519.0,,,68.0,3.0,12.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13692,27495.0,2000-01-01,5519.0,,,57.0,4.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13693,27495.0,2001-01-01,5519.0,,,40.0,2.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13694,27495.0,2002-01-01,5535.0,,,53.0,5.0,10.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13695,27495.0,2003-01-01,5551.0,,,31.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13696,27495.0,2004-01-01,5568.0,,,53.0,2.0,20.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13697,27495.0,2005-01-01,5681.0,,,50.0,2.0,7.0,,,31.29,,,74.08149632598531,92.62472885032538,65.83011583011583,100.0,100.0,100.0,12.758851035404142,4.3383947939262475,16.505791505791507,,,,,,,,,,,,,,,,,,,
13698,27495.0,2006-01-01,5655.0,,,64.0,2.0,6.0,,3.0,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13699,27495.0,2007-01-01,7466.0,,,74.0,6.0,17.0,1.0,2.0,28.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13700,27495.0,2008-01-01,7471.0,,,67.0,4.0,20.0,,3.0,27.53,,,100.0,100.0,100.0,100.0,100.0,100.0,47.45,47.57,0.0,,,,,,,,,,,,,,,,,,,
13701,27495.0,2009-01-01,7327.0,109.0,,58.0,2.0,8.0,1.0,2.0,26.28,,,100.0,100.0,100.0,100.0,100.0,100.0,46.55,46.76,0.0,,,,,,,,,,,,,,,,,,,
13702,27495.0,2010-01-01,7014.0,133.0,,65.0,5.0,15.0,2.0,2.0,25.03,2.0,,100.0,100.0,100.0,100.0,100.0,100.0,91.9,92.08,50.0,,,,,,,,,,,,,,,,,,,
13703,27495.0,2011-01-01,7595.0,147.0,93.0,99.0,8.0,8.0,,1.0,25.03,2.0,,100.0,100.0,100.0,100.0,100.0,100.0,92.91,93.1,50.0,,,0.0,0.0,,,1422.0,610.8677171124954,811.1322828875046,1422.0,72.62512969970703,72.62512969970703,72.62512969970703,,,,,,
13704,27495.0,2012-01-01,7029.0,311.0,93.0,50.0,5.0,2.0,,,22.527,1.0,,100.0,100.0,100.0,100.0,100.0,0.0,92.91,93.1,50.0,0.0,0.0,0.0,0.0,916.0,1171.0,2087.0,916.0,1171.0,2087.0,100.0,100.0,100.0,,,,,,
13705,27495.0,2013-01-01,7143.0,119.0,90.0,76.0,,3.0,,,22.527,,,100.0,100.0,0.0,100.0,100.0,100.0,97.61,97.61,0.0,0.0,0.0,0.0,0.0,916.0,1171.0,2087.0,916.0,1171.0,2087.0,100.0,100.0,100.0,,,,,,
13706,27495.0,2014-01-01,3853.0,127.0,183.0,,,,,,,,,100.0,100.0,100.0,,,,43.94,44.14,0.0,0.0,0.0,0.0,0.0,916.0,1171.0,2087.0,916.0,1171.0,2087.0,92.63204956054688,100.0,87.58414459228516,,,,,,
13707,27495.0,2015-01-01,,108.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13708,27580.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13709,27580.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13710,27580.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13711,27580.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13712,27580.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,27580.0,1998-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13714,27580.0,1999-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13715,27580.0,2000-01-01,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13716,27580.0,2001-01-01,0.0,,,14.0,2.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13717,27580.0,2002-01-01,3914.0,,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13718,27580.0,2003-01-01,3939.0,,,5.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13719,27580.0,2004-01-01,3965.0,,,12.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13720,27580.0,2005-01-01,3988.0,,,17.0,5.0,12.0,,,62.16,,,25.97835137385512,70.37037037037037,16.243654822335024,100.0,100.0,0.0,3.1640299750208163,0.4629629629629629,3.7563451776649748,,,,,,,,,,,,,,,,,,,
13721,27580.0,2006-01-01,3988.0,,,13.0,3.0,5.0,,1.0,60.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13722,27580.0,2007-01-01,7911.0,,,6.0,2.0,5.0,1.0,,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13723,27580.0,2008-01-01,7911.0,,,18.0,3.0,11.0,,1.0,57.5,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13724,27580.0,2009-01-01,7357.0,6.0,,30.0,1.0,9.0,1.0,1.0,55.94,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13725,27580.0,2010-01-01,5150.0,7.0,,30.0,4.0,6.0,,,54.39,3.0,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13726,27580.0,2011-01-01,5368.0,22.0,4.0,50.0,3.0,12.0,2.0,,48.951,3.0,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,,,814.0,225.0,,,782.0,295.2536320283908,1525.7463679716093,1821.0,86.59058380126953,100.0,84.40046691894531,,,,,,
13727,27580.0,2012-01-01,5422.0,25.0,4.0,30.0,,2.0,,,44.0559,2.0,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,401.0,409.0,810.0,213.0,0.0,782.0,782.0,614.0,1191.0,1805.0,74.55596923828125,100.0,65.91034698486328,,,,,,
13728,27580.0,2013-01-01,5196.0,55.0,4.0,44.0,6.0,13.0,1.0,2.0,44.0559,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,425.0,475.0,900.0,50.0,0.0,782.0,782.0,475.0,1257.0,1732.0,74.84874725341797,100.0,68.35236358642578,,,,,,
13729,27580.0,2014-01-01,3874.0,53.0,23.0,,,,,,,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,426.0,633.0,1109.0,50.0,0.0,782.0,782.0,476.0,1415.0,1891.0,81.22852325439453,100.0,76.40388488769531,,,,,,
13730,27580.0,2015-01-01,,49.0,32.0,,,,,,,,,100.0,100.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13731,27600.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13732,27600.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13733,27600.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13734,27600.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13735,27600.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13736,27600.0,1998-01-01,0.0,,,17.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13737,27600.0,1999-01-01,0.0,,,32.0,4.0,11.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13738,27600.0,2000-01-01,4052.0,,,61.0,6.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13739,27600.0,2001-01-01,5125.0,,,53.0,4.0,19.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740,27600.0,2002-01-01,5138.0,,,42.0,3.0,20.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13741,27600.0,2003-01-01,5152.0,,,65.0,2.0,14.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13742,27600.0,2004-01-01,5165.0,,,60.0,8.0,25.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13743,27600.0,2005-01-01,5175.0,,,65.0,7.0,17.0,2.0,2.0,45.15,,,0.78064012490242,0.34662045060658575,4.724409448818897,0.0,0.0,0.0,0.312256049960968,0.34662045060658575,0.0,,,,,,,,,,,,,,,,,,,
13744,27600.0,2006-01-01,4681.0,,,68.0,9.0,9.0,,2.0,44.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13745,27600.0,2007-01-01,7335.0,,,83.0,10.0,17.0,1.0,3.0,43.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13746,27600.0,2008-01-01,7340.0,,,71.0,11.0,13.0,1.0,2.0,42.43,,,100.0,100.0,100.0,0.0,0.0,0.0,98.61,100.0,0.0,,,,,,,,,,,,,,,,,,,
13747,27600.0,2009-01-01,6871.0,8.0,,62.0,9.0,21.0,2.0,5.0,41.52,,,100.0,100.0,100.0,0.0,0.0,0.0,99.37,100.0,0.0,,,,,,,,,,,,,,,,,,,
13748,27600.0,2010-01-01,6582.0,9.0,,89.0,4.0,17.0,1.0,3.0,40.62,4.0,,100.0,100.0,100.0,0.0,0.0,0.0,99.29,100.0,0.0,,,,,,,,,,,,,,,,,,,
13749,27600.0,2011-01-01,7655.0,15.0,10.0,71.0,6.0,16.0,,3.0,37.75889573467614,4.0,,100.0,100.0,100.0,99.29,100.0,0.0,99.29,100.0,0.0,,,609.0,309.0,,,571.0,420.7587461845503,1068.2412538154497,1489.0,83.18435668945312,100.0,78.01702117919922,,,,,,
13750,27600.0,2012-01-01,7513.0,456.0,10.0,78.0,9.0,14.0,1.0,1.0,33.98300616120852,4.0,,100.0,100.0,100.0,99.29,0.0,99.43,99.29,100.0,0.0,376.0,674.0,1050.0,1.0,0.0,1770.0,1770.0,377.0,2444.0,2821.0,95.20755767822266,72.63969421386719,100.0,,,,,,
13751,27600.0,2013-01-01,7680.0,104.0,10.0,85.0,5.0,24.0,,5.0,33.98300616120852,2.0,,100.0,100.0,100.0,99.29,0.0,99.43,99.29,0.0,99.43,383.0,754.0,1137.0,11.0,0.0,1770.0,1770.0,394.0,2524.0,2918.0,95.60943603515625,74.6212158203125,100.0,,,,,,
13752,27600.0,2014-01-01,6333.0,32.0,20.0,,,,,,,,,100.0,100.0,100.0,99.29,0.0,99.43,99.29,0.0,99.43,423.0,755.0,1189.0,11.0,0.0,1770.0,1770.0,434.0,2525.0,2959.0,61.18693161010742,80.22180938720703,58.78929138183594,,,,,,
13753,27600.0,2015-01-01,,47.0,27.0,,,,,,,,,100.0,100.0,100.0,,,,99.29,0.0,99.43,,,,,,,,,,,,,,,,,,,
13754,27615.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13755,27615.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13756,27615.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13757,27615.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13758,27615.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13759,27615.0,1998-01-01,11793.0,,,86.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13760,27615.0,1999-01-01,13530.0,,,55.0,4.0,13.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13761,27615.0,2000-01-01,13610.0,,,80.0,8.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13762,27615.0,2001-01-01,13755.0,,,48.0,5.0,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13763,27615.0,2002-01-01,11802.0,,,49.0,3.0,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13764,27615.0,2003-01-01,11942.0,,,69.0,10.0,15.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13765,27615.0,2004-01-01,15749.0,,,152.0,10.0,27.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13766,27615.0,2005-01-01,15896.0,,,210.0,11.0,30.0,2.0,6.0,50.02,,,0.12618296529968456,0.12217470983506415,0.1304631441617743,100.0,0.0,100.0,0.4416403785488959,0.6108735491753208,0.2609262883235486,,,,,,,,,,,,,,,,,,,
13767,27615.0,2006-01-01,14675.0,,,249.0,17.0,44.0,,12.0,50.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13768,27615.0,2007-01-01,31749.0,,,246.0,21.0,32.0,3.0,5.0,50.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13769,27615.0,2008-01-01,31874.0,,,240.0,24.0,48.0,3.0,13.0,50.02,,,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13770,27615.0,2009-01-01,30019.0,687.0,,241.0,14.0,41.0,2.0,11.0,50.02,,,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13771,27615.0,2010-01-01,22052.0,638.0,,329.0,31.0,44.0,4.0,13.0,50.02,3.0,,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
13772,27615.0,2011-01-01,23925.0,628.0,202.0,252.0,30.0,46.0,2.0,14.0,50.02,3.0,,0.0,0.0,0.0,47.02,75.02,0.0,0.0,0.0,0.0,,,1394.0,0.0,,,2644.0,1151.477468036051,2886.522531963949,4038.0,60.91416549682617,100.0,52.697593688964844,,,,,,
13773,27615.0,2012-01-01,25370.0,856.0,205.0,251.0,16.0,48.0,5.0,11.0,45.018,3.0,,0.0,0.0,0.0,47.02,75.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.0,2644.0,0.0,2644.0,2644.0,39.831275939941406,0.0,55.6046257019043,,,,,,
13774,27615.0,2013-01-01,24887.0,503.0,203.0,290.0,18.0,45.0,3.0,9.0,40.5162,2.0,,0.0,0.0,0.0,62.08,96.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.0,2644.0,0.0,2644.0,2644.0,39.831275939941406,0.0,55.6046257019043,,,,,,
13775,27615.0,2014-01-01,20215.0,354.0,542.0,,,,,,,,,97.72,100.0,93.59,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.0,2644.0,0.0,2644.0,2644.0,39.831275939941406,0.0,55.6046257019043,,,,,,
13776,27615.0,2015-01-01,,337.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13777,27660.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13778,27660.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779,27660.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13780,27660.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13781,27660.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13782,27660.0,1998-01-01,4115.0,,,66.0,5.0,24.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13783,27660.0,1999-01-01,4115.0,,,51.0,4.0,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13784,27660.0,2000-01-01,4115.0,,,84.0,1.0,16.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13785,27660.0,2001-01-01,4115.0,,,86.0,2.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13786,27660.0,2002-01-01,4135.0,,,91.0,6.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13787,27660.0,2003-01-01,4154.0,,,114.0,9.0,28.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13788,27660.0,2004-01-01,4969.0,,,129.0,7.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13789,27660.0,2005-01-01,4969.0,,,85.0,4.0,22.0,1.0,1.0,32.47,,,61.45418326693227,96.21212121212122,49.05405405405405,,,,48.90438247011952,95.83333333333334,32.16216216216216,,,,,,,,,,,,,,,,,,,
13790,27660.0,2006-01-01,4969.0,,,109.0,8.0,19.0,2.0,4.0,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13791,27660.0,2007-01-01,5104.0,,,102.0,5.0,18.0,1.0,1.0,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13792,27660.0,2008-01-01,5105.0,,,105.0,5.0,18.0,,1.0,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13793,27660.0,2009-01-01,5044.0,120.0,,108.0,9.0,23.0,,,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13794,27660.0,2010-01-01,5058.0,213.0,,109.0,7.0,20.0,,2.0,25.97,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13795,27660.0,2011-01-01,4600.0,208.0,49.0,92.0,10.0,19.0,,1.0,24.510191473576924,2.0,,,,,,,,,,,,,572.0,0.0,,,0.0,132.9287598944591,439.07124010554094,572.0,46.129032135009766,0.0,39.660614013671875,,,,,,
13796,27660.0,2012-01-01,4299.0,217.0,50.0,60.0,1.0,26.0,,1.0,24.510191473576924,2.0,,,,,90.41,99.69,76.92,,,,2.0,601.0,603.0,0.0,0.0,0.0,0.0,2.0,601.0,603.0,98.04878234863281,100.0,98.04241180419922,,,,,,
13797,27660.0,2013-01-01,4298.0,245.0,49.0,74.0,5.0,24.0,1.0,,24.21300112078603,1.0,,89.85,98.75,76.92,,,,90.22,99.38,76.92,2.0,601.0,603.0,0.0,0.0,0.0,0.0,2.0,601.0,603.0,98.04878234863281,100.0,98.04241180419922,,,,,,
13798,27660.0,2014-01-01,3888.0,132.0,105.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
13799,27660.0,2015-01-01,,118.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13800,27745.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13801,27745.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13802,27745.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13803,27745.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13804,27745.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13805,27745.0,1998-01-01,2513.0,,,26.0,6.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13806,27745.0,1999-01-01,2513.0,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13807,27745.0,2000-01-01,2513.0,,,18.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13808,27745.0,2001-01-01,2513.0,,,24.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13809,27745.0,2002-01-01,2513.0,,,26.0,1.0,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13810,27745.0,2003-01-01,2520.0,,,15.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13811,27745.0,2004-01-01,2520.0,,,37.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13812,27745.0,2005-01-01,2520.0,,,21.0,2.0,8.0,,,29.44,,,55.630026809651476,95.23809523809523,54.48275862068965,80.13,80.13,0.0,54.557640750670245,80.95238095238095,53.79310344827586,,,,,,,,,,,,,,,,,,,
13813,27745.0,2006-01-01,2521.0,,,56.0,8.0,6.0,,,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13814,27745.0,2007-01-01,3159.0,,,15.0,3.0,1.0,,,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815,27745.0,2008-01-01,3160.0,,,37.0,8.0,6.0,,1.0,29.44,,,80.13,80.13,0.0,80.19,80.19,0.0,80.13,80.13,0.0,,,,,,,,,,,,,,,,,,,
13816,27745.0,2009-01-01,3155.0,32.0,,39.0,4.0,2.0,,1.0,29.44,,,80.19,80.19,0.0,80.25,80.25,0.0,80.19,80.19,0.0,,,,,,,,,,,,,,,,,,,
13817,27745.0,2010-01-01,3436.0,31.0,,62.0,4.0,6.0,,2.0,29.44,2.0,,80.25,80.25,0.0,80.32,80.32,0.0,80.25,80.25,0.0,,,,,,,,,,,,,,,,,,,
13818,27745.0,2011-01-01,3796.0,57.0,6.0,61.0,2.0,5.0,,2.0,26.496000000000002,2.0,,80.32,80.32,0.0,100.0,100.0,0.0,80.32,80.32,0.0,,,0.0,0.0,,,633.0,54.09121887287025,578.9087811271297,633.0,60.86538314819336,60.86538314819336,60.86538314819336,,,,,,
13819,27745.0,2012-01-01,3975.0,63.0,6.0,40.0,4.0,15.0,1.0,4.0,26.496000000000002,1.0,,58.17,58.17,0.0,99.02,99.34,0.0,58.17,58.17,0.0,0.0,0.0,0.0,0.0,600.0,1670.0,2270.0,600.0,1670.0,2270.0,100.0,100.0,100.0,,,,,,
