"municipality_code","year","subsidiado","contributivo","especial","nacimientos","naci_bajopeso","defunciones","defun_ninez","defun_menores","TMI","sedes","prestadores","tacued","turbacued","truracued","taseo","turbaseo","truraseo","talcan","turbalcan","truralcan","uee_cm_sin","uee_resto_sin","ueetot_sin","uee_subn_sin","uee_cm_zni","uee_resto_zni","ueetot_zni","uee_cm","uee_resto","tot_uee","icee_tot","icee_cm","icee_resto","catastro","g_ures_ani","g_ures_con","g_u_tot","cob_gres_pot","cob_gres_efec"
50318,2003,2727,NA,NA,188,13,44,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50318,2004,3509,NA,NA,165,6,65,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50318,2005,3952,NA,NA,172,8,44,2,NA,23.3,NA,NA,95.2400662251656,98.7379807692308,87.5,37.53,68.26,2.37,69.5778145695364,94.3509615384615,14.7606382978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50318,2006,5530,NA,NA,147,9,56,NA,3,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50318,2007,5198,NA,NA,145,9,47,2,1,22.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50318,2008,5601,NA,NA,164,6,49,1,3,21.75,NA,NA,48.93,68.31,26.77,34.8,65.06,2,37.5,68.22,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202467,169882,158407,160762,83.9060211181641,78.2384262084961
50318,2009,5996,973,NA,150,8,63,NA,2,21.23,NA,NA,46.09,65.42,25.13,40.06,72.46,5.13,34.8,65.11,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977,2337,581,588,78.5018463134766,19.5162906646729
50318,2010,4760,916,NA,174,9,79,1,4,20.71,3,1,50.17,72.87,25.71,42.75,74.89,4.76,39.31,71.97,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977,2554,917,936,85.7910614013672,30.8028221130371
50318,2011,5301,1005,81,168,7,63,1,NA,20.71,3,1,52.3,75.16,25.27,43.69,77.78,5.31,42.06,74.39,3.85,NA,NA,2668,0,NA,NA,0,1905.38264085273,762.61735914727,2668,99.5205764770508,100,98.3425979614258,2977,2570,1112,1132,86.3285217285156,37.3530387878418
50318,2012,5581,1060,106,191,17,53,NA,4,20.71,3,1,61.08,81.72,37.84,44.87,79.54,6.83,45.18,81.17,4.65,2120,1057,3177,0,0,0,0,2120,1057,3177,93.6520385742188,100,83.0749588012695,2977,2920,1387,1414,98.085319519043,46.5905265808105
50318,2013,6070,1185,108,175,5,39,NA,NA,20.3811614516456,3,1,64.33,91.61,34.41,41.77,78.64,5.26,49.89,91.26,4.5,2115,1110,3225,0,0,0,0,2115,1110,3225,95.2073135375977,100,87.2405014038086,2977,2920,1611,1654,98.085319519043,54.1148796081543
50318,2014,5107,1175,178,NA,NA,NA,NA,NA,NA,3,1,60.1,90.66,29.85,56.91,90.81,23.8,46.7,90.39,3.45,2746,1329,4075,0,0,0,0,2746,1329,4075,96.1765365600586,100,89.1348114013672,2977,2926,1774,1821,98.286865234375,59.5901908874512
50318,2015,NA,1780,184,NA,NA,NA,NA,NA,NA,2,1,64.4,91.04,38.39,NA,NA,NA,46.9,90.81,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3015,2926,1934,1980,97.048095703125,64.1459350585938
50325,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1998,3827,NA,NA,46,NA,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,1999,3868,NA,NA,83,7,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2000,3868,NA,NA,100,3,21,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2001,3901,NA,NA,109,7,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2002,4097,NA,NA,60,3,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2003,4173,NA,NA,36,2,13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2004,4461,NA,NA,62,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2005,5238,NA,NA,56,1,15,1,1,40.3,NA,NA,1.19047619047619,0,1.19047619047619,11.6,30.95,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2006,6345,NA,NA,73,5,18,NA,2,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2007,6345,NA,NA,70,1,8,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2008,6345,NA,NA,70,6,36,1,1,40.3,NA,NA,11.91,31.77,0,14.94,40.91,0,9.19,24.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2009,6123,244,NA,60,5,27,2,4,40.3,NA,NA,15.38,42.11,0,14.19,38.19,0,11.53,31.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2010,5276,407,NA,94,6,27,4,3,40.3,2,NA,14.62,39.35,0,13.83,38.02,0,10.92,29.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50325,2011,4401,482,20,106,7,25,1,3,40.3,2,NA,14.21,39.07,0,7.44,19.95,0.13,10.61,29.19,0,NA,NA,0,0,NA,NA,1859,155.722125938764,1703.27787406124,1859,60.9108772277832,100,58.8092002868652,NA,NA,NA,NA,NA,NA
50325,2012,4873,570,26,102,6,28,2,4,40.3,2,NA,7.61,20.41,0.13,4,22.15,0,6.07,16.46,0,0,0,0,0,636,557,1193,636,557,1193,34.2422485351562,100,19.5575847625732,NA,NA,NA,NA,NA,NA
50325,2013,4827,549,26,113,6,26,2,2,37.6063125130483,2,NA,4.12,22.67,0.03,4,22.15,0,3.32,18.39,0,0,0,0,0,450,557,1007,450,557,1007,30.5336570739746,100,19.5575847625732,NA,NA,NA,NA,NA,NA
50325,2014,3194,705,38,NA,NA,NA,NA,NA,NA,2,NA,4.12,22.67,0.03,14.75,50.48,0.04,3.32,18.39,0,0,0,0,0,450,557,1007,450,557,1007,30.5336570739746,100,19.5575847625732,NA,NA,NA,NA,NA,NA
50325,2015,NA,668,39,NA,NA,NA,NA,NA,NA,2,NA,15.19,51.9,0.07,NA,NA,NA,8.2,28.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1998,3366,NA,NA,165,7,42,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,1999,3898,NA,NA,195,8,26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2000,3898,NA,NA,229,3,37,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2001,4297,NA,NA,263,7,45,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2002,4713,NA,NA,217,6,70,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2003,4833,NA,NA,233,6,73,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2004,5576,NA,NA,181,7,69,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2005,6155,NA,NA,193,11,47,1,2,24.32,NA,NA,78.93864013267,98.7405541561713,40.7766990291262,16.16,32.4,0.2,65.1741293532338,97.8589420654912,2.18446601941748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2006,7097,NA,NA,159,6,47,NA,2,23.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2007,7120,NA,NA,160,9,40,2,1,23.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2008,7158,NA,NA,121,7,34,NA,1,22.7,NA,NA,17.52,33.25,2.06,15.9,33.85,0.16,16.16,32.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2009,7411,344,NA,128,10,39,NA,2,22.16,NA,NA,17.98,34.64,3.39,42.21,100,18.33,15.9,33.85,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2010,6545,427,NA,136,10,54,NA,3,21.62,2,NA,29.24,100,0,42.91,99.89,11.88,29.24,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50330,2011,6693,502,49,142,3,55,NA,5,19.6149174264961,2,NA,35.22,99.89,0,100,100,0,35.22,99.89,0,NA,NA,1819,0,NA,NA,0,556.002446760308,1262.99755323969,1819,69.438102722168,100,55.6142196655273,NA,NA,NA,NA,NA,NA
50330,2012,7827,540,60,136,7,34,1,2,19.6149174264961,1,NA,100,100,0,100,100,0,100,100,0,1075,858.5,1933.5,0,0,0,0,1075,858.5,1933.5,88.2876739501953,100,76.9955139160156,NA,NA,NA,NA,NA,NA
50330,2013,7485,481,61,128,3,43,NA,NA,19.4469824139025,1,NA,100,100,0,NA,NA,NA,100,100,0,1088,848,1936,0,0,0,0,1088,848,1936,87.8801651000977,100,76.0538101196289,NA,NA,NA,NA,NA,NA
50330,2014,6823,526,91,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,989,2299,0,0,0,0,1310,989,2299,89.8397827148438,100,79.183349609375,NA,NA,NA,NA,NA,NA
50330,2015,NA,555,100,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1998,3236,NA,NA,130,3,37,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,1999,3954,NA,NA,105,8,28,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2000,4664,NA,NA,98,5,36,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2001,5295,NA,NA,144,8,28,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2002,5486,NA,NA,186,5,44,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2003,5579,NA,NA,199,6,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2004,7625,NA,NA,192,7,79,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2005,7864,NA,NA,143,5,57,NA,2,28.32,NA,NA,62.3608017817372,72.4450194049159,0,14.73,21.89,0,48.3296213808463,56.1448900388098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2006,8373,NA,NA,143,9,83,NA,2,27.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2007,8373,NA,NA,125,7,73,NA,3,27.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2008,9532,NA,NA,134,11,62,NA,1,26.43,NA,NA,19.77,29.38,0,12.86,19.09,0,13.99,20.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2009,9082,327,NA,136,5,48,3,2,25.8,NA,NA,16.53,24.54,0,27.14,0,27.14,11.48,17.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2010,7310,361,NA,126,3,35,3,3,25.17,2,NA,35.37,0,35.37,18.32,26.85,0,36.62,0,36.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50350,2011,7188,470,35,149,8,36,1,NA,25.17,2,NA,20.91,30.66,0,18.08,26.38,0,44.37,19.37,98.03,NA,NA,0,0,NA,NA,3773,537.801566668947,3235.19843333105,3773,62.8100547790527,62.8100547790527,62.8100547790527,NA,NA,NA,NA,NA,NA
50350,2012,7542,554,38,180,9,39,1,5,25.17,2,NA,21.32,31.11,0,18.08,26.38,0,42.98,18.98,95.24,1236,0,1236,0,1200,512,1712,2436,512,2948,81.8362350463867,100,43.8989028930664,NA,NA,NA,NA,NA,NA
50350,2013,7113,561,41,158,5,39,NA,3,23.4207779513844,2,NA,21.32,31.11,0,23.92,34.82,0,42.98,18.98,95.24,1236,0,1236,0,1244,568,1812,2480,568,3048,83.5912170410156,100,48.7003479003906,NA,NA,NA,NA,NA,NA
50350,2014,7126,549,152,NA,NA,NA,NA,NA,NA,2,NA,27.55,40.11,0,NA,NA,NA,48.16,26.68,95.31,0,0,0,0,2548,568,3116,2548,568,3116,83.8987579345703,100,48.713550567627,NA,NA,NA,NA,NA,NA
50350,2015,NA,579,156,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1998,2684,NA,NA,96,1,18,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,1999,3222,NA,NA,87,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2000,3222,NA,NA,100,1,19,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2001,3991,NA,NA,99,2,20,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2002,4261,NA,NA,92,NA,32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2003,4317,NA,NA,157,5,24,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2004,4872,NA,NA,118,4,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2005,5059,NA,NA,121,4,26,1,2,37.3,NA,NA,25.0841750841751,97.2772277227723,3.91872278664731,20.54,66.25,0,25.1402918069585,92.3267326732673,5.44267053701016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2006,5827,NA,NA,145,3,59,NA,1,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2007,6271,NA,NA,50,2,53,1,3,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2008,6925,NA,NA,94,4,57,NA,2,37.3,NA,NA,22,70.97,0,20.52,66.26,0,18.08,58.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2009,7520,316,NA,119,4,39,NA,3,37.3,NA,NA,21.97,70.94,0,10.47,38.57,0,18.08,58.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2010,6805,211,NA,132,3,37,1,2,37.3,2,NA,11.21,41.33,0,17.14,95.59,0,9.15,33.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50370,2011,7012,259,5,113,8,34,1,2,35.8098591251523,2,NA,17.14,95.59,0,17.17,95.59,0,17.14,95.59,0,NA,NA,1046,0,NA,NA,1067,487.559888008741,1625.44011199126,2113,64.0691299438477,100,57.8357849121094,NA,NA,NA,NA,NA,NA
50370,2012,7352,263,5,104,10,31,NA,1,35.8098591251523,2,NA,17.17,95.59,0,NA,NA,NA,17.17,95.59,0,320.5,754,1074.5,0,0,0,0,320.5,754,1074.5,70.6211013793945,100,62.7810173034668,NA,NA,NA,NA,NA,NA
50370,2013,6718,282,5,92,7,39,2,2,35.8098591251523,2,NA,NA,NA,NA,47.2,54.93,44.38,NA,NA,NA,312,778,1090,0,0,0,0,312,778,1090,72.0422973632812,100,64.7793502807617,NA,NA,NA,NA,NA,NA
50370,2014,6831,221,29,NA,NA,NA,NA,NA,NA,2,NA,48,57.89,44.38,46.03,54.93,42.88,47.07,54.44,44.38,369,977,1346,0,0,0,0,369,977,1346,85.7324829101562,100,81.348876953125,NA,NA,NA,NA,NA,NA
50370,2015,NA,272,32,NA,NA,NA,NA,NA,NA,2,NA,46.8,57.89,42.88,NA,NA,NA,45.9,54.44,42.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50400,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50400,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50400,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50400,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50400,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
